text,date,category,processed_text
"71km SSW of Paredon, Mexico #earthquake Mag 5.7 - September 24, 2017 - 06:06:12 (10:06:12 GMT) https://t.co/rNkkgm2Uxi",24_9_2017,other_relevant_information, km ssw of paredon mexico earthquake mag september smile gmt 
U-17 World Cup: Earthquake-ravaged Mexico to arrive in Kolkata on October 4 - https://t.co/CvGXDeR4ok https://t.co/qxy3if59XC,24_9_2017,other_relevant_information, world cup earthquake ravaged mexico to arrive in kolkata on october 
Venezuela Delivers 10.4 Tons of Aid to Earthquake-Ravaged Mexico People - teleSUR English https://t.co/SwVc6P3ENn https://t.co/pV5TcOOGPu,24_9_2017,rescue_volunteering_or_donation_effort,venezuela delivers tons of aid to earthquake ravaged mexico people telesur english 
"Buhari at #UNGA, earthquake in Mexico | See our top 10 photos from last week - https://t.co/WtkGwYeU3U https://t.co/NI4ikQqt6W",24_9_2017,not_humanitarian,buhari at unga earthquake in mexico see our top photos from last week 
Support the #children of #oaxaca #mexico and their recovery. https://t.co/mSYA3LGFMz https://t.co/KL8VWdmHLB,24_9_2017,not_humanitarian,support the children of oaxaca mexico and their recovery 
"NEW: Earthquake hit Southern #Mexico this morning, again. Moderate-5.7M. @abc13houston https://t.co/y3XMj388mp",24_9_2017,other_relevant_information,new earthquake hit southern mexico this morning again moderate 
New #earthquake shakes jittery Mexico #donaldtrump #northkorea #mexico https://t.co/5HGpTFnDvI https://t.co/HvDyIWiIWN,24_9_2017,other_relevant_information,new earthquake shakes jittery mexico donaldtrump northkorea mexico 
"Magnitude 5.7 #earthquake 58 miles from Arriaga, #Chiapas, Mexico Â· 5:06 AM September 24th https://t.co/HZwbhU3H0d",24_9_2017,other_relevant_information,magnitude earthquake miles from arriaga chiapas mexico â am september th 
"RT @CNN: After Mexico earthquake, a baptism becomes a funeral https://t.co/fPOsP27XRA https://t.co/Zvb4Nt7u5W",24_9_2017,other_relevant_information,rt after mexico earthquake baptism becomes funeral 
Mexico earthquake hit church d . #TISNews Click Link- https://t.co/zV7fmgXnex https://t.co/kFt7rgCvp2,24_9_2017,infrastructure_and_utility_damage,mexico earthquake hit church tisnews click link 
1 scene of SENTINEL ingested to HDDS for event 201709_Earthquake_MEX #mexicoearthquake https://t.co/TvCiltwtt9 https://t.co/SAd9hkbh1p,24_9_2017,not_humanitarian, scene of sentinel ingested to hdds for event _earthquake_mex mexicoearthquake 
https://t.co/AXMk0rTyLf - Earthquake will not stop Mexico GP â€“ spokesman https://t.co/TEwLIDs1AS #GPToday https://t.co/ibLL8utJzH,24_9_2017,not_humanitarian, earthquake will not stop mexico gp â spokesman gptoday 
The cast of @pixarcoco wants #Mexico to stay safe! #MexicoEarthquake â¤ï¸â¤ï¸â¤ï¸â¤ï¸ https://t.co/VohVh0ayiM,24_9_2017,other_relevant_information,the cast of wants mexico to stay safe mexicoearthquake â ï â ï â ï â ï 
Earthquake strikes off west coast of Mexico at magnitude 5.9 https://t.co/E7B34IbENc #news #World https://t.co/qx2Z6fKRQA,24_9_2017,other_relevant_information,earthquake strikes off west coast of mexico at magnitude news world 
"Light mag. 4.5 earthquake - OAXACA, MEXICO on Sunday, 24 September 2017 https://t.co/fX9hTN8k3o #vulcano #vulkaan https://t.co/MrDJDLeEHp",24_9_2017,not_humanitarian,light mag earthquake oaxaca mexico on sunday september vulcano vulkaan 
Another Earthquake in Mexico; Revised Travel Waivers From Airlines - https://t.co/PruDmoqfv8 https://t.co/014NLVwf6l,24_9_2017,not_humanitarian,another earthquake in mexico revised travel waivers from airlines 
Mexico music professor: I was about to teach a class when the earthquake struck https://t.co/w9HvK6xZcO https://t.co/bozSkaILMD,24_9_2017,not_humanitarian,mexico music professor was about to teach class when the earthquake struck 
"2017/09/24: London, United Kingdom: Vogue fundraising for Mexico's earthquake relief https://t.co/iBlA9L6tR3 https://t.co/3CRudQANsr",24_9_2017,rescue_volunteering_or_donation_effort, london united kingdom vogue fundraising for mexico earthquake relief 
@EecoGuille Praying for everyone's safety in #Mexico #Earthquake . Hope you &amp; near ones are safe. https://t.co/sOf46TG034,24_9_2017,not_humanitarian, praying for everyone safety in mexico earthquake hope you amp near ones are safe 
"Quakes don't kill, structures do - Earthquake Lab Tests New Bridge Design After Mexico Quake https://t.co/exxQ8XpiE0 https://t.co/UgIA3kocPp",24_9_2017,not_humanitarian,quakes don kill structures do earthquake lab tests new bridge design after mexico quake 
BREAKING NEWS. MEXICO EARTHQUAKE WAS #ProphesiedDrOwuor... 2005 and it is fulfilled now @BBCBreaking https://t.co/UvA7pUV6gM,24_9_2017,other_relevant_information,breaking news mexico earthquake was prophesieddrowuor and it is fulfilled now 
Capt. Jason Vasquez to Anderson on Mexico Quake Death Toll Rises to 273. #MexicoEarthQuakeâ€¦ https://t.co/2EqzrI2Jc8 https://t.co/bKOfg2jfaO,24_9_2017,injured_or_dead_people,capt jason vasquez to anderson on mexico quake death toll rises to mexicoearthquakeâ 
Lab Report: How Mexico City's Earthquake Leveled Class Divisions https://t.co/DN8GkyCyM1 https://t.co/AqM4PpV6w0,24_9_2017,other_relevant_information,lab report how mexico city earthquake leveled class divisions 
RT @2020lif: All my sorrow and sorrow on the people of Mexico on the earthquake. Anshalah Mavi lost lives.á½¡4á½¡4 https://t.co/Ojlncyqy4j,24_9_2017,injured_or_dead_people,rt all my sorrow and sorrow on the people of mexico on the earthquake anshalah mavi lost lives á½ á½ 
#Israel @IDFrescue in #MexicoEarthquake our prayers and our hearts with you #Mexico á¼žEá¼Ÿ1á½¤Fá¼Ÿ2á¼ŸD https://t.co/skiaQyc72o,24_9_2017,other_relevant_information, israel in mexicoearthquake our prayers and our hearts with you mexico á¼žeá¼ÿ á½ fá¼ÿ á¼ÿd 
RT @pmanzo70: Small town of Jojutla is another face of Mexico's deadly earthquake https://t.co/nDMi1bH3pr https://t.co/njX2yeXKBo,24_9_2017,other_relevant_information,rt small town of jojutla is another face of mexico deadly earthquake 
"Immigrants touched by Mexico quake, try to help from afar - Chicago Tribune https://t.co/AVUsrhVENx https://t.co/tp0zXGp2OF",24_9_2017,rescue_volunteering_or_donation_effort,immigrants touched by mexico quake try to help from afar chicago tribune 
"Salma Hayek has raised over $250,000 for Mexico earthquake victims: https://t.co/ASTbUYYql2 https://t.co/qOKnaLkIW4",24_9_2017,not_humanitarian,salma hayek has raised over for mexico earthquake victims 
Poker Pros Respond To Mexico City Earthquake Tragedy #poker #freeroll #bankroll https://t.co/5bvvgEMWse https://t.co/mVbjjwkper,24_9_2017,rescue_volunteering_or_donation_effort,poker pros respond to mexico city earthquake tragedy poker freeroll bankroll 
Now at PHX airport. Preparing to load plane to #Mexico. #MexicoEarthquake https://t.co/jRElVvl667,24_9_2017,not_humanitarian,now at phx airport preparing to load plane to mexico mexicoearthquake 
Now at PHX airport. Preparing to load plane to #Mexico. #MexicoEarthquake https://t.co/jRElVvl667,24_9_2017,not_humanitarian,now at phx airport preparing to load plane to mexico mexicoearthquake 
Now at PHX airport. Preparing to load plane to #Mexico. #MexicoEarthquake https://t.co/jRElVvl667,24_9_2017,not_humanitarian,now at phx airport preparing to load plane to mexico mexicoearthquake 
Days of national mourning over. Life and traffic getting back to normal. #MexicoEarthquake #MexicoCity https://t.co/gjYTcpOUYZ,24_9_2017,not_humanitarian,days of national mourning over life and traffic getting back to normal mexicoearthquake mexicocity 
What travelers should know about visiting Mexico after the earthquake https://t.co/YdtMRm3QlG via @TravelLeisure https://t.co/OO2XbVIqfb,24_9_2017,other_relevant_information,what travelers should know about visiting mexico after the earthquake via 
Rescue dog rescues 52 people after #Mexico earthquake. Join us in saying thank you! https://t.co/YsV0Ss6EAv https://t.co/PF7DogY9tM,24_9_2017,rescue_volunteering_or_donation_effort,rescue dog rescues people after mexico earthquake join us in saying thank you 
"RT @WMassNews: Meet Frida, the canine hero of #Mexico's deadly earthquake https://t.co/VYSKG9fJ50 https://t.co/WemmRALA2h",24_9_2017,other_relevant_information,rt meet frida the canine hero of mexico deadly earthquake 
RT @MdAntonieta: Frida have been found 52 person in Mexico's earthquake ! A terrific dog . https://t.co/Dm5ayssIby,24_9_2017,rescue_volunteering_or_donation_effort,rt frida have been found person in mexico earthquake terrific dog 
Lets not forget about Mexico. incredible graphic demonstrating intensity of 7.1 earthquake. https://t.co/GVPc7TX1dQ,24_9_2017,other_relevant_information,lets not forget about mexico incredible graphic demonstrating intensity of earthquake 
"A 4.00 magnitude earthquake has occurred near Oax., Mexico at 15:59 UTC! https://t.co/7KsuybADTm https://t.co/w3b1VeTwlB",24_9_2017,other_relevant_information, magnitude earthquake has occurred near oax mexico at utc 
So yâ€™all just going to pretend that there wasnâ€™t a 6.1 earthquake in Mexico but will talk about this? https://t.co/90OnpksmD2,24_9_2017,other_relevant_information,so yâ all just going to pretend that there wasnâ earthquake in mexico but will talk about this 
"Tonight in #Toronto, have tacos and help a cause #MexicoEarthquake â¤ï¸á½¤Cá¼¿B https://t.co/ivTAqjRWJs",24_9_2017,not_humanitarian,tonight in toronto have tacos and help cause mexicoearthquake â ï á½ cá¼ 
.@ShawnMendes raises big bucks for #Mexico earthquake relief... https://t.co/bTh5ZNQyFi https://t.co/w14Vs4K3lb,24_9_2017,rescue_volunteering_or_donation_effort, raises big bucks for mexico earthquake relief 
West New York mayor travels to Mexico to aid in earthquake relief https://t.co/4wgGs6ErML https://t.co/1x2np1f20r,24_9_2017,other_relevant_information,west new york mayor travels to mexico to aid in earthquake relief 
A brigade of architects and engineers rushed to assess earthquake damage in Mexico City https://t.co/YwMQDD74p0 https://t.co/ncIlUofaO9,24_9_2017,other_relevant_information, brigade of architects and engineers rushed to assess earthquake damage in mexico city 
New earthquake jolts jittery Mexico â†ª https://t.co/5Hz1hfRnHN #USnews https://t.co/Rd1LyF6oO0,24_9_2017,other_relevant_information,new earthquake jolts jittery mexico â ª usnews 
RT @spatargo: Friends from outside of Mexico please help by donating to @topos #mexicoearthquake https://t.co/vt2zrwY08X,24_9_2017,not_humanitarian,rt friends from outside of mexico please help by donating to mexicoearthquake 
Hope we have a good outcome next Saturday á½¤Fá¼¿C#MexicoEarthquake https://t.co/iFh3sDPvLY,24_9_2017,not_humanitarian,hope we have good outcome next saturday á½ fá¼ mexicoearthquake 
Israeli aid team in #Mexico working day&amp;night to find survivors #MexicoEarthquake á¼žEá¼Ÿ1 https://t.co/UO2ZKkaisB,24_9_2017,rescue_volunteering_or_donation_effort,israeli aid team in mexico working day amp night to find survivors mexicoearthquake á¼žeá¼ÿ 
"Again, 5.9 earthquake strikes already batteredÂ Mexico https://t.co/o50d8i3bUW https://t.co/gHzZyD3wYH",24_9_2017,other_relevant_information,again earthquake strikes already batteredâ mexico 
Now @ReposadoBar also Carlo surf band at 8pm #pwyc #MexicoEarthquake #fund https://t.co/up1lkfiUXf,24_9_2017,not_humanitarian,now also carlo surf band at pm pwyc mexicoearthquake fund 
"RT @irshadrmz8: Cristiano Ronaldo donates â‚¬700,000 for earthquake victims in Mexico á½„Fá¼Ÿ2á¼ŸD Respect â¤ï¸ https://t.co/hUCqdfTBE7",24_9_2017,rescue_volunteering_or_donation_effort,rt cristiano ronaldo donates â for earthquake victims in mexico á½ fá¼ÿ á¼ÿd respect â ï 
Hats Off #FRIDA á½ƒ6 #MexicoEarthquake #TrapaDrive @trapafasa #Teamsom https://t.co/h76ro0acFy,24_9_2017,not_humanitarian,hats off frida á½ƒ mexicoearthquake trapadrive teamsom 
Mexico earthquake leaves historical churches in countryÂ hit https://t.co/Aorvcny38n https://t.co/cq7uyj4Jfj,24_9_2017,not_humanitarian,mexico earthquake leaves historical churches in countryâ hit 
Los Angeles Times. Mexicans are save themselves https://t.co/BmqPD9GOYn #Sismo https://t.co/fYglkseHMe,24_9_2017,other_relevant_information,los angeles times mexicans are save themselves sismo 
#Mexico Earthquake: Death Toll Reaches 286 as Rescue Efforts Enter Fourth Day https://t.co/WGH5oknGHY https://t.co/d5Yrl33ASr,24_9_2017,injured_or_dead_people, mexico earthquake death toll reaches as rescue efforts enter fourth day 
Extra images of the leaning building #MexicoEarthquake https://t.co/SibrGMDgjv,24_9_2017,infrastructure_and_utility_damage,extra images of the leaning building mexicoearthquake 
Extra images of the leaning building #MexicoEarthquake https://t.co/SibrGMDgjv,24_9_2017,infrastructure_and_utility_damage,extra images of the leaning building mexicoearthquake 
Extra images of the leaning building #MexicoEarthquake https://t.co/SibrGMDgjv,24_9_2017,infrastructure_and_utility_damage,extra images of the leaning building mexicoearthquake 
Extra images of the leaning building #MexicoEarthquake https://t.co/SibrGMDgjv,24_9_2017,infrastructure_and_utility_damage,extra images of the leaning building mexicoearthquake 
The Booming Mexico City Neighborhoods Shaken by the Earthquake https://t.co/eDQTJhIVR8 https://t.co/1Qm12Tut1T,24_9_2017,other_relevant_information,the booming mexico city neighborhoods shaken by the earthquake 
Cristiano Ronaldo sends 'a huge hug' to those affected by Mexico earthquake https://t.co/DcZNbd81Vi https://t.co/0uv0IW7hF6,24_9_2017,not_humanitarian,cristiano ronaldo sends huge hug to those affected by mexico earthquake 
Thousands Homeless as Mexico Quake's Death Toll Tops 300 https://t.co/4iSf2hMv4m https://t.co/t28wYIcQoY,24_9_2017,injured_or_dead_people,thousands homeless as mexico quake death toll tops 
"RT @Shelmithmichael: HE SAID THIS ALSO, MEXICO EARTHQUAKE PROPHECY!!!!!!!! ......WHAT ABOUT COMING OF MESSIAH https://t.co/GolrWaqRlk",24_9_2017,other_relevant_information,rt he said this also mexico earthquake prophecy what about coming of messiah 
Praying for victims and families involved with the #MexicoEarthquake https://t.co/l2rqukUXBF,24_9_2017,other_relevant_information,praying for victims and families involved with the mexicoearthquake 
Grand Chandelier Rocked By Earthquake From The Weather Channel iPhone App https://t.co/s6tqpNW3j5 https://t.co/eCxTP9veJ8,24_9_2017,not_humanitarian,grand chandelier rocked by earthquake from the weather channel iphone app 
Rodeo event to raise money for Mexico earthquake recovery efforts https://t.co/bHpSMMOr0e https://t.co/Pr39IzfLTD,24_9_2017,not_humanitarian,rodeo event to raise money for mexico earthquake recovery efforts 
Bethenny Frankel helps with earthquake relief inÂ Mexico https://t.co/CUvm7TaWDT https://t.co/MnJSaCA7CY,24_9_2017,rescue_volunteering_or_donation_effort,bethenny frankel helps with earthquake relief inâ mexico 
"Mana Donates $200,000 to Mexico Earthquake Fund: Here's How You Can Donate https://t.co/bdogxgUbWy #djmissgem https://t.co/8zWnN3S3In",24_9_2017,rescue_volunteering_or_donation_effort,mana donates to mexico earthquake fund here how you can donate djmissgem 
"In central Mexico, earthquake survivors face extensive damage https://t.co/htFnrxvGCM #USPolitics via @NewsHour https://t.co/PwskksUOrb",24_9_2017,affected_individuals,in central mexico earthquake survivors face extensive damage uspolitics via 
Rescue work suspended at earthquake collapse site in Mexico City (AP) https://t.co/csmP4l5May https://t.co/32Xj7vYom3,24_9_2017,rescue_volunteering_or_donation_effort,rescue work suspended at earthquake collapse site in mexico city ap 
